order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region,payment_method,status,discount_pct
d89be608-00e4-4f0f-98f2-ce09bd1df10f,CUST1971,P002,Headphones,Electronics,1,1122.87,1122.87,2024-08-10 00:00:00,North,Net Banking,Completed,0.293
41cd5a14-e37f-446c-b18c-cfc53e336e15,CUST8061,P003,T-Shirt,Apparel,5,947.72,4738.6,2024-09-10 00:00:00,Central,Net Banking,Returned,0.244
2d1ecf6a-c39d-4240-9571-c30f5ca3cbd7,,P008,Yoga Mat,Sports,3,1801.09,5403.27,2024-09-18 00:00:00,,Credit Card,Completed,0.161
92fe6bde-9e82-487d-874b-e090e37523f3,CUST1416,P003,T-Shirt,Apparel,1,2251.3,2251.3,2024-07-29 00:00:00,Central,Debit Card,Processing,0.026
1c8137a3-fc77-4623-a25a-777c15d658bb,CUST4536,P007,Backpack,Accessories,4,3335.95,13343.8,2024-10-25 00:00:00,East,UPI,Processing,0.105
39f995f1-057f-4db5-b51c-45ddf70055de,CUST2076,P001,Laptop,Electronics,1,111442.14,111442.14,2024-03-29 00:00:00,Central,UPI,Processing,0.014
77ab2d9e-4af0-421d-87b0-ac650786ef17,CUST3913,P008,Yoga Mat,Sports,4,1715.38,6861.52,2024-08-26 00:00:00,West,UPI,Completed,0.212
257e4090-d24e-4543-82cc-c69d61d53cd8,CUST8667,P008,Yoga Mat,Sports,5,1306.77,6533.85,2024-07-25 00:00:00,Central,COD,Returned,0.179
638a70d5-e32a-409c-84a5-18f640231188,CUST7160,P005,Coffee Maker,Appliances,4,5884.29,23537.16,2024-04-03 00:00:00,Central,COD,Processing,0.055
7952311d-c19f-426b-9848-9589c6cb596c,CUST8620,P006,Novel,Books,5,218.97,1094.85,2024-03-18 00:00:00,North,Debit Card,Cancelled,0.229
81bf6273-8c72-408b-b8a0-a9d083660e83,CUST5277,P002,Headphones,Electronics,1,4352.59,4352.59,2024-05-05 00:00:00,West,Net Banking,Returned,0.044
d13ce6ee-190c-4c63-88ed-153f766dee8e,CUST2331,P003,T-Shirt,Apparel,2,2306.3,4612.6,2024-09-26 00:00:00,South,Net Banking,Shipped,0.047
50bb604a-465b-476f-892f-70e831a336b8,CUST2255,P005,Coffee Maker,Appliances,3,4328.12,12984.36,2024-07-28 00:00:00,North,Credit Card,Cancelled,0.08
91316f73-3bfa-4dbd-b1f8-87bea36286bb,CUST7732,P002,Headphones,Electronics,3,1996.31,5988.93,2024-05-19 00:00:00,Central,Net Banking,Completed,0.16
3f356be5-00b5-4f28-b8d5-3969f1585171,CUST9849,P008,Yoga Mat,Sports,2,54869.67,109739.34,2024-05-08 00:00:00,South,UPI,Shipped,0.258
dee73dd5-5af2-4658-a72d-b58a893c14d7,CUST8228,P004,Running Shoes,Footwear,5,6620.56,33102.8,2024-09-12 00:00:00,North,COD,Cancelled,0.272
d0ecb07d-5bbd-49a3-9465-be5834ee534f,CUST2916,P002,Headphones,Electronics,3,3545.17,10635.51,2024-08-28 00:00:00,North,Credit Card,Cancelled,0.054
ff9b99b6-9da1-4b2c-8016-b78d768c262b,CUST4284,P001,Laptop,Electronics,2,111854.78,223709.56,2024-10-09 00:00:00,East,Net Banking,Completed,0.122
50b5f2ca-ae48-41a6-8bcf-4257462c7b29,CUST9027,P001,Laptop,Electronics,1,102699.75,102699.75,2024-02-08 00:00:00,East,UPI,Processing,0.164
9aecb917-d043-4a32-a6cc-29dd09bd6d54,CUST6731,P003,T-Shirt,Apparel,5,1005.19,5025.95,2024-04-08 00:00:00,North,COD,Shipped,0.168
8586bbfb-1cd7-4dcd-9ead-764e118ab891,CUST5328,P006,Novel,Books,3,750.02,2250.06,2024-04-10 00:00:00,West,Credit Card,Returned,0.103
edc9c99c-72f8-4e6b-9b8f-b430aeaac363,CUST5320,P007,Backpack,Accessories,5,2584.89,12924.45,2024-08-11 00:00:00,West,COD,Completed,0.181
09ad6c18-8f5e-4447-a116-00b2e69057ce,CUST6576,P008,Yoga Mat,Sports,5,1317.24,6586.2,2024-10-09 00:00:00,South,Credit Card,Shipped,0.245
b4be92f1-34a1-411e-9819-938ef40deca4,CUST5210,P001,Laptop,Electronics,4,114158.93,456635.72,2024-01-07 00:00:00,South,UPI,Cancelled,0.194
5f1df260-706f-428b-ad46-e12ecaae39a6,CUST9491,P005,Coffee Maker,Appliances,1,3338.16,3338.16,2024-05-04 00:00:00,North,Net Banking,Processing,0.199
0f643c4b-1cea-449b-94ff-2ce791c4a44e,CUST6096,P008,Yoga Mat,Sports,2,1223.1,2446.2,2024-01-04 00:00:00,Central,UPI,Cancelled,0.277
81661f26-0fd5-40e8-adf9-462dfb26c9d1,CUST9799,P002,Headphones,Electronics,1,4545.25,4545.25,2024-09-10 00:00:00,South,Debit Card,Shipped,0.187
87f87740-637c-4101-9060-1628c91acdcf,CUST9509,P003,T-Shirt,Apparel,4,1882.27,7529.08,2024-04-27 00:00:00,West,Credit Card,Cancelled,0.107
8917e268-34be-44ca-83e2-eb64ce645310,CUST1316,P002,Headphones,Electronics,1,2533.01,2533.01,2024-05-27 00:00:00,South,COD,Returned,0.161
890413dd-7036-4094-85cf-41c2f60ee96f,CUST8137,P005,Coffee Maker,Appliances,4,2284.92,9139.68,2024-05-26 00:00:00,Central,Credit Card,Cancelled,0.105
8fbde069-c343-4517-8227-2dfc6d6fdad2,CUST1777,P008,Yoga Mat,Sports,4,1119.75,4479.0,2024-08-04 00:00:00,Central,Net Banking,Processing,0.241
22f8afbb-52fd-40f3-8333-f0fa9adcaaed,CUST4554,P001,Laptop,Electronics,3,79611.86,238835.58,2024-02-04 00:00:00,West,Credit Card,Shipped,0.081
804c356d-56fa-4f25-92a5-1d7f8905a944,CUST6890,P007,Backpack,Accessories,2,1635.22,3270.44,2024-12-27 00:00:00,Central,UPI,Returned,0.255
ae6e0837-9c15-4957-b0b8-14801bb39b9a,CUST5351,P007,Backpack,Accessories,3,0.0,0.0,2024-03-12 00:00:00,South,Debit Card,Completed,0.029
aa1a2f7d-d800-4675-a69f-d5dc4eb3a4e7,CUST8278,P005,Coffee Maker,Appliances,2,3180.7,6361.4,2024-09-08 00:00:00,East,UPI,Cancelled,0.052
6ed885dd-628d-47e1-a147-0cbc7b925af7,CUST9588,P005,Coffee Maker,Appliances,4,2992.15,11968.6,2024-02-13 00:00:00,North,Credit Card,Processing,0.285
4ceb7236-2241-4402-b874-ffc5eb4d3de4,CUST1478,P004,Running Shoes,Footwear,1,3057.96,3057.96,2024-01-07 00:00:00,South,Debit Card,Returned,0.024
aa5dc6b8-7af6-4b91-9b9b-03e15267de2d,CUST2601,P007,Backpack,Accessories,4,2364.72,9458.88,2024-05-25 00:00:00,Central,Debit Card,Completed,0.226
ab06303a-378c-4344-8ee5-90e8924bb05b,CUST6649,P005,Coffee Maker,Appliances,1,5971.25,5971.25,2024-06-19 00:00:00,Central,Debit Card,Processing,0.184
f2e48a78-6eb4-47d5-81d0-679517dcb527,CUST9886,P005,Coffee Maker,Appliances,1,69100.37,69100.37,2024-08-27 00:00:00,North,Debit Card,Returned,0.175
e25ac47d-f825-4cdb-97ff-0dfc9d3d4e74,CUST1624,P004,Running Shoes,Footwear,4,1667.81,6671.24,2024-08-04 00:00:00,West,UPI,Processing,0.218
86344657-5f51-424a-aa38-b2fe096f832c,CUST5713,P007,Backpack,Accessories,3,3255.46,9766.38,2024-08-03 00:00:00,Central,UPI,Cancelled,0.196
a49d6bd7-5519-4bae-a874-45e8ee7d066a,CUST5070,P008,Yoga Mat,Sports,1,782.55,782.55,2024-10-09 00:00:00,South,Credit Card,Completed,0.188
07a11d9b-e7b7-4a76-8c1b-57b42cbc99ef,CUST7201,P007,Backpack,Accessories,2,2868.16,5736.32,2024-03-06 00:00:00,South,UPI,Processing,0.052
493a21b8-aac7-49db-ae18-4657543dda6b,CUST7697,P008,Yoga Mat,Sports,1,1090.71,1090.71,2026-09-20 18:29:34,West,Credit Card,Returned,0.281
ba70487e-06d7-4370-846d-43b774e941e0,CUST1025,P005,Coffee Maker,Appliances,3,3781.11,11343.33,2024-04-23 00:00:00,West,Debit Card,Cancelled,0.114
3ca925f8-271c-4b4c-a5f5-0a9464659925,CUST9409,P007,Backpack,Accessories,2,1908.82,3817.64,2024-08-26 00:00:00,North,Net Banking,Processing,0.078
959445fb-e0fb-44db-8ce4-e1814f2257aa,CUST4482,P003,T-Shirt,Apparel,3,2119.82,6359.46,2024-01-26 00:00:00,South,COD,Returned,0.278
7df42ab2-8600-4df4-9192-0b8125e7430c,CUST3831,P006,Novel,Books,2,532.82,1065.64,2024-04-11 00:00:00,Central,Debit Card,Shipped,0.095
99d8d7e0-de45-4de4-8ff7-f0aad99162e6,CUST1477,P008,Yoga Mat,Sports,3,1601.93,4805.79,2024-02-26 00:00:00,North,COD,Shipped,0.081
f70efc1d-6090-4676-858e-e524f9a3b477,CUST2262,P003,T-Shirt,Apparel,3,741.67,2225.01,2024-09-20 00:00:00,Central,Debit Card,Processing,0.019
2226823f-bcb9-4741-8ad6-4d275e5e83b5,CUST3413,P003,T-Shirt,Apparel,2,614.58,1229.16,2024-06-03 00:00:00,South,UPI,Returned,0.261
d7e74ff4-0f0d-42d2-b28d-9d195053163c,CUST1688,P006,Novel,Books,1,449.99,449.99,2024-12-12 00:00:00,West,UPI,Shipped,0.064
5b065bab-9d3a-46b6-ad8a-7484193c21a1,CUST7338,P003,T-Shirt,Apparel,1,1675.96,1675.96,2024-04-20 00:00:00,West,Credit Card,Completed,0.036
3e75b4c3-b917-40ab-8813-6869ea002d82,CUST1467,P006,Novel,Books,2,796.24,1592.48,2024-03-18 00:00:00,West,Debit Card,Shipped,0.159
777baeb9-c623-4e41-8d53-a8e9944007fb,CUST9769,P001,Laptop,Electronics,4,51632.91,206531.64,2024-05-23 00:00:00,East,Debit Card,Shipped,0.061
e73c6906-508a-41ae-b52f-283c9fa6f93e,CUST7542,P001,Laptop,Electronics,3,62109.98,186329.94,2024-05-26 00:00:00,North,COD,Shipped,0.278
1a11cc7b-7dda-4d9c-a5de-2e5fa504609b,CUST1186,P003,T-Shirt,Apparel,1,1040.01,1040.01,2024-11-16 00:00:00,South,UPI,Returned,0.227
9d5cfb9d-271b-4a86-b652-cf5a133a44d8,CUST5342,P004,Running Shoes,Footwear,2,2625.92,5251.84,2024-02-13 00:00:00,South,Net Banking,Cancelled,0.058
e5c11514-799b-40b3-b94f-0d17b226f3c5,CUST8191,P004,Running Shoes,Footwear,4,5722.72,22890.88,2024-04-02 00:00:00,North,Debit Card,Completed,0.213
dd67a01d-7d79-4a93-8b3c-6efd38f87b13,CUST9590,P002,Headphones,Electronics,1,855.27,855.27,2024-04-01 00:00:00,East,Credit Card,Cancelled,0.275
44e64b7c-e54f-4a22-bf97-c98fc99991d7,CUST4767,P007,Backpack,Accessories,4,1632.59,6530.36,2024-04-15 00:00:00,South,Credit Card,Cancelled,0.227
cf6e5d65-c2ef-4b0d-823a-80ecb4514cce,CUST3494,P002,Headphones,Electronics,4,2396.99,9587.96,2024-05-17 00:00:00,Central,Credit Card,Cancelled,0.245
ee6dd277-d314-4852-810f-04cc37edef29,CUST4474,P005,Coffee Maker,Appliances,1,5984.47,5984.47,2024-10-23 00:00:00,Central,UPI,Shipped,0.026
fd7e0668-d87e-4cdc-819c-57322fb6b2bf,CUST3668,P002,Headphones,Electronics,5,4135.99,20679.95,2024-02-23 00:00:00,South,Debit Card,Processing,0.122
3950f06b-4177-45ef-abad-4c1d87dd4e11,CUST9153,P007,Backpack,Accessories,1,2641.94,2641.94,2024-12-16 00:00:00,Central,Net Banking,Cancelled,0.063
423c8f61-c5c7-4db2-bb31-f1c65306a0a0,CUST5625,P002,Headphones,Electronics,4,3524.11,14096.44,2024-07-21 00:00:00,Central,UPI,Shipped,0.078
19086f95-53c9-432d-a7bd-b90940337a01,CUST4159,P008,Yoga Mat,Sports,3,1113.82,3341.46,2024-03-28 00:00:00,Central,Debit Card,Completed,0.095
8fcd4950-ef46-401a-b3df-42f4d8c4f89e,CUST2388,P007,Backpack,Accessories,4,1693.82,6775.28,2024-01-26 00:00:00,East,COD,Cancelled,0.189
babb031d-3160-4e37-baaa-52c6cc0aa737,CUST1316,P003,T-Shirt,Apparel,1,1916.5,1916.5,2024-04-15 00:00:00,South,Net Banking,Completed,0.208
edeb99d2-70e3-4bf0-bf07-d14386d3cc7d,CUST6021,P004,Running Shoes,Footwear,5,4739.24,23696.2,2024-06-03 00:00:00,West,Net Banking,Shipped,0.229
eb8eb21d-aa53-4e1e-b608-556b617c1472,CUST7300,P001,Laptop,Electronics,3,56342.47,169027.41,2024-12-17 00:00:00,West,Net Banking,Shipped,0.074
c5fd91a5-94be-48f2-84ca-39c2e728a84e,CUST1665,P006,Novel,Books,3,353.04,1059.12,2024-01-07 00:00:00,Central,COD,Shipped,0.067
07cbfe25-d564-46a3-acd5-13b539c2b404,CUST7342,P008,Yoga Mat,Sports,2,1016.74,2033.48,2024-12-28 00:00:00,North,Net Banking,Returned,0.118
0e83e1ef-da80-470f-ab7c-c751a93a13cd,CUST7308,P006,Novel,Books,1,742.86,742.86,2024-01-09 00:00:00,Central,UPI,Cancelled,0.136
e9b2851b-1d11-44d9-b31e-2d9c76954e63,CUST3125,P006,Novel,Books,5,567.41,2837.05,2024-09-25 00:00:00,Central,UPI,Returned,0.296
c94a863a-43a2-4e6f-8df1-7650472323ce,CUST1299,P001,Laptop,Electronics,5,78599.32,392996.6,2024-09-07 00:00:00,South,Credit Card,Shipped,0.105
32cc64c3-f1bd-4c2e-9ca3-e29add5fc274,CUST1370,P005,Coffee Maker,Appliances,5,2471.4,12357.0,2024-10-25 00:00:00,Central,Debit Card,Shipped,0.032
c2546573-6f1c-47c1-9c1d-62380797d566,CUST1397,P008,Yoga Mat,Sports,3,1500.32,4500.96,2024-07-25 00:00:00,East,COD,Cancelled,0.078
cf2b6461-038b-4047-ae2f-55a8c21085d1,CUST1263,P007,Backpack,Accessories,3,1219.27,3657.81,2024-08-09 00:00:00,North,Net Banking,Returned,0.136
9abe4ad2-1e0a-4395-898c-1e2fa33eb1ec,CUST8456,P001,Laptop,Electronics,2,94170.4,188340.8,2024-11-22 00:00:00,South,Debit Card,Returned,0.125
ceaafa24-542a-46c9-b2bc-79053e4df672,CUST1752,P003,T-Shirt,Apparel,2,1427.94,2855.88,2024-03-25 00:00:00,North,Net Banking,Completed,0.082
7933408a-e34b-4e15-9a03-8c4afa825b7c,CUST8696,P007,Backpack,Accessories,5,3984.79,19923.95,2024-03-13 00:00:00,North,UPI,Shipped,0.065
3af13eb5-9a98-4f63-be9e-1b488c955af3,CUST4868,P008,Yoga Mat,Sports,3,1087.93,3263.79,2024-08-08 00:00:00,East,Net Banking,Processing,0.295
78ff8506-568b-4fef-8829-01ba4e478716,CUST6230,P007,Backpack,Accessories,4,3487.24,13948.96,2024-03-08 00:00:00,West,Credit Card,Returned,0.145
54882f76-45fc-476c-9027-e8b5777823a2,CUST1120,P001,Laptop,Electronics,3,106019.1,318057.3,2024-04-01 00:00:00,West,Debit Card,Processing,0.252
361b9ec2-18ba-4ea3-ac0b-ffe4ba671210,CUST7732,P005,Coffee Maker,Appliances,4,3944.0,15776.0,2024-08-16 00:00:00,East,COD,Returned,0.118
a6581fd8-5add-4320-a851-51e6d5bc886c,CUST1832,P005,Coffee Maker,Appliances,2,3151.21,6302.42,2024-11-05 00:00:00,East,Debit Card,Shipped,0.152
212a6fa9-7e0f-4b9f-b715-a4c2a9401039,CUST2574,P006,Novel,Books,3,713.45,2140.35,2024-03-20 00:00:00,West,Credit Card,Completed,0.277
08ab1ea2-92fd-4a7c-b52d-022b1b1eab53,CUST1235,P002,Headphones,Electronics,2,990.2,1980.4,2024-04-09 00:00:00,East,Net Banking,Returned,0.249
8b6dc744-c892-4785-8f92-ad2eff038093,CUST7496,P001,Laptop,Electronics,4,62148.42,248593.68,2024-10-07 00:00:00,West,Net Banking,Completed,0.051
c6b43e4f-487e-43df-9f88-4f5815ad31ce,CUST4114,P006,Novel,Books,3,571.26,1713.78,2024-03-12 00:00:00,North,Debit Card,Processing,0.132
ddb82c3b-9995-4e90-841f-629471d1a073,CUST2762,P001,Laptop,Electronics,5,72940.24,364701.2,2024-12-17 00:00:00,South,Net Banking,Completed,0.244
e5a554c1-c2e8-481e-ba4b-993261c0ed0c,CUST2852,P004,Running Shoes,Footwear,2,3881.65,7763.3,2024-10-01 00:00:00,South,COD,Shipped,0.175
c989a5c2-73e5-4cd4-8939-264de518092d,CUST1370,P001,Laptop,Electronics,3,114977.08,344931.24,2024-03-13 00:00:00,North,UPI,Processing,0.034
ba8fa9cf-fe8f-45f1-a26d-444516df980c,CUST1282,P006,Novel,Books,5,226.65,1133.25,2024-04-15 00:00:00,South,Debit Card,Processing,0.023
2ec21702-6db2-4c28-bfbf-74a36bdb69b0,CUST4294,P001,Laptop,Electronics,1,51017.48,51017.48,2024-05-20 00:00:00,West,Debit Card,Shipped,0.262
f8104abe-02a0-46ec-af77-9506a80b247c,CUST7134,P008,Yoga Mat,Sports,5,1805.87,9029.35,2024-02-22 00:00:00,South,Net Banking,Cancelled,0.2
098cc469-f5b3-42b3-9c06-7be505fe5a1c,CUST3910,P005,Coffee Maker,Appliances,3,1887.11,5661.33,2024-08-22 00:00:00,South,Net Banking,Processing,0.146
a92dfc09-f703-4782-b853-456bf55d2002,CUST7700,P001,Laptop,Electronics,4,78660.48,314641.92,2024-01-23 00:00:00,East,Credit Card,Cancelled,0.21
e3b51a57-c450-4848-9b03-33376baab287,CUST7698,P003,T-Shirt,Apparel,4,962.64,3850.56,2024-05-04 00:00:00,North,Credit Card,Completed,0.042
0e752fab-1c58-40f3-9755-514bc49a4fe9,CUST9442,P003,T-Shirt,Apparel,4,1150.67,4602.68,2024-05-31 00:00:00,East,Debit Card,Cancelled,0.211
0316a651-f7fd-4de6-9916-511d619e7baa,CUST6262,P006,Novel,Books,1,752.08,752.08,2024-02-15 00:00:00,Central,Net Banking,Cancelled,0.181
f584dfbd-77c7-492b-b294-441689759ca3,CUST3603,P004,Running Shoes,Footwear,3,4340.1,13020.3,2024-05-19 00:00:00,North,Debit Card,Shipped,0.288
05789350-f588-458e-bd27-457261d8d4df,CUST7885,P006,Novel,Books,5,728.02,3640.1,2024-04-08 00:00:00,Central,Debit Card,Returned,0.211
7d06a6f9-57b1-4c7e-82d0-c995acbc4251,CUST3318,P008,Yoga Mat,Sports,1,691.91,691.91,2024-01-27 00:00:00,South,COD,Shipped,0.272
d0feb5b5-b895-42d0-8784-880f0b8c6be8,CUST1209,P002,Headphones,Electronics,3,4406.06,13218.18,2024-07-16 00:00:00,Central,Net Banking,Cancelled,0.205
799c6e6d-de5b-4641-9bc7-26239861469d,CUST1325,P008,Yoga Mat,Sports,3,1147.95,3443.85,2024-02-23 00:00:00,West,UPI,Cancelled,0.036
1e0e5e9d-337a-4169-9985-074ae0cb7e95,CUST4136,P006,Novel,Books,4,411.02,1644.08,2024-12-07 00:00:00,South,UPI,Processing,0.159
b4e092c1-3235-49ad-b5e3-675d09eda54a,CUST7002,P003,T-Shirt,Apparel,1,1598.43,1598.43,2024-11-18 00:00:00,East,Credit Card,Completed,0.048
ca442147-9444-4e96-af6f-5552f733c182,CUST5242,P004,Running Shoes,Footwear,4,6515.45,26061.8,2024-06-13 00:00:00,North,COD,Returned,0.19
ec56f5a3-4976-4427-a288-18be60af2f25,CUST4201,P001,Laptop,Electronics,2,77459.5,154919.0,2024-01-15 00:00:00,South,UPI,Cancelled,0.3
178279f2-c6da-4eec-9fd5-184c17c527fc,CUST4305,P004,Running Shoes,Footwear,5,7080.99,35404.95,2024-08-05 00:00:00,South,Net Banking,Completed,0.041
fde32ea3-7643-4524-9d04-c46c50fc1584,CUST8234,P006,Novel,Books,4,505.32,2021.28,2024-11-16 00:00:00,East,UPI,Returned,0.227
d55ba261-3e8c-4c5e-aca4-4737f95a3cbf,CUST1198,P007,Backpack,Accessories,2,1110.1,2220.2,2024-12-18 00:00:00,West,COD,Cancelled,0.275
b6ea83b1-a968-407a-bfa1-01d4e3063340,CUST9469,P002,Headphones,Electronics,4,1751.65,7006.6,2024-12-22 00:00:00,South,Debit Card,Returned,0.267
ed92b2c5-bb6b-4ccd-9fc7-4daa7ea9d811,CUST4101,P007,Backpack,Accessories,4,1055.08,4220.32,2024-09-16 00:00:00,Central,Credit Card,Shipped,0.008
75d616d6-79cb-4b95-a0e2-4813c927f15f,CUST4198,P001,Laptop,Electronics,1,65593.8,65593.8,2024-06-24 00:00:00,East,Net Banking,Returned,0.273
73291928-0043-4210-b6fd-f8a956b99e0f,CUST7811,P007,Backpack,Accessories,5,3070.78,15353.9,2024-02-06 00:00:00,East,COD,Completed,0.281
ff9268a8-231e-4a7e-9fa9-71c85c76b10f,CUST3669,P007,Backpack,Accessories,4,1218.41,4873.64,2024-09-29 00:00:00,South,Debit Card,Shipped,0.281
bb1bed50-d032-4239-8273-b2b3bd3c91cc,CUST5348,P005,Coffee Maker,Appliances,5,4318.82,21594.1,2024-10-15 00:00:00,North,Debit Card,Returned,0.035
6831954e-4e25-4452-a38b-0f6f82ae07b9,CUST7563,P006,Novel,Books,5,626.73,3133.65,2024-05-04 00:00:00,West,Credit Card,Returned,0.232
06fc6759-15d5-46a2-8575-5d4103afaf2f,CUST2571,P005,Coffee Maker,Appliances,1,1465.9,1465.9,2024-03-12 00:00:00,South,Debit Card,Completed,0.016
2a4fff3d-9250-43ad-9559-abd253679e92,CUST4129,P005,Coffee Maker,Appliances,2,5459.27,10918.54,2024-04-16 00:00:00,East,Net Banking,Completed,0.121
9b191295-3a2c-4a86-87d3-5bc94aab50d7,CUST2864,P006,Novel,Books,5,487.06,2435.3,2024-02-20 00:00:00,Central,COD,Cancelled,0.003
78d3cf43-671d-4513-ada1-97fcadff74a0,CUST2904,P003,T-Shirt,Apparel,4,1786.26,7145.04,2024-12-10 00:00:00,South,UPI,Shipped,0.288
47697f6a-a1b2-4ccd-9416-279e18677869,CUST1317,P004,Running Shoes,Footwear,3,3869.53,11608.59,2024-03-07 00:00:00,South,Debit Card,Shipped,0.06
ef270e52-6741-4395-ab67-9fccf61346bc,CUST8691,P006,Novel,Books,3,338.68,1016.04,2024-11-20 00:00:00,Central,COD,Completed,0.037
80064394-45e8-4ee3-934d-96398a14f89e,CUST4772,P003,T-Shirt,Apparel,4,1482.73,5930.92,2024-07-12 00:00:00,North,Net Banking,Returned,0.234
5b4a83ab-e2e9-419b-b264-5e39792d51db,CUST5374,P001,Laptop,Electronics,1,92081.68,92081.68,2024-10-16 00:00:00,North,Debit Card,Cancelled,0.031
9517a2ec-24b7-4040-b2bd-a628146fb36c,CUST3001,P001,Laptop,Electronics,4,97346.9,389387.6,2024-01-19 00:00:00,West,Net Banking,Processing,0.283
24409c12-b751-49a4-a72f-63875ef2158b,CUST4327,P003,T-Shirt,Apparel,5,2341.01,11705.05,2024-04-12 00:00:00,South,Net Banking,Cancelled,0.032
60b2448a-0232-44c9-9682-e98e64e71a33,CUST1348,P004,Running Shoes,Footwear,4,2908.37,11633.48,2024-12-08 00:00:00,East,COD,Returned,0.183
4dc23705-bf13-4436-84b8-cf4f3fed1ece,CUST7089,P006,Novel,Books,2,173.38,346.76,2024-11-07 00:00:00,Central,Credit Card,Completed,0.235
5eb95b5d-0fbb-4a08-a66a-fea61c040d16,CUST3448,P007,Backpack,Accessories,3,2000.75,6002.25,2024-03-29 00:00:00,South,Net Banking,Cancelled,0.167
695d22a3-64b9-4af1-8ae1-a91f9b7616ee,CUST4482,P006,Novel,Books,4,187.46,749.84,2024-11-19 00:00:00,South,Debit Card,Processing,0.184
6fdad6b9-72f3-456e-8339-ad11600c76ef,CUST1441,P003,T-Shirt,Apparel,2,1811.83,3623.66,2024-05-18 00:00:00,South,COD,Returned,0.248
f0ededa9-50d9-4e89-bef1-dbff026d75c2,CUST4337,P002,Headphones,Electronics,2,2720.32,5440.64,2024-06-23 00:00:00,North,COD,Cancelled,0.132
cd6a0413-76f8-4e00-aa49-e3c9adb7161a,CUST1082,P005,Coffee Maker,Appliances,4,5704.73,22818.92,2024-06-05 00:00:00,South,Credit Card,Returned,0.276
c443d105-2d25-4099-b18a-4fd9799e2b40,CUST3067,P001,Laptop,Electronics,4,54141.96,216567.84,2024-09-26 00:00:00,South,UPI,Completed,0.109
cffececa-2d5b-435e-b0a5-4d1e814efdb0,CUST6282,P004,Running Shoes,Footwear,4,4472.7,17890.8,2024-01-14 00:00:00,Central,Credit Card,Processing,0.266
5456e851-6604-49e3-b7e2-7fdd5d87db9c,CUST8525,P006,Novel,Books,3,581.35,1744.05,2024-12-22 00:00:00,Central,Debit Card,Completed,0.005
cbf6eae0-1899-403c-bb14-cb30b5eb60d6,CUST2353,P003,T-Shirt,Apparel,3,798.28,2394.84,2024-08-16 00:00:00,West,UPI,Shipped,0.251
7f75e47b-7e2f-4fa1-9901-db89f2483f19,CUST2666,P005,Coffee Maker,Appliances,1,5525.42,5525.42,2024-01-13 00:00:00,West,UPI,Returned,0.139
abd288ce-ec80-4c2c-979f-10fd4cf7c5c3,CUST5471,P004,Running Shoes,Footwear,1,4284.71,4284.71,2024-01-26 00:00:00,South,COD,Returned,0.296
6c757247-17fd-483c-8862-0331c5325e92,CUST1387,P002,Headphones,Electronics,1,4869.02,4869.02,2024-09-14 00:00:00,West,COD,Processing,0.082
f6917ebd-19d4-4e78-97ef-9bebd0434504,CUST3170,P005,Coffee Maker,Appliances,2,5356.79,10713.58,2024-03-23 00:00:00,East,Net Banking,Completed,0.232
97b48afe-4f1e-430e-8492-fbd9ce439357,CUST8654,P004,Running Shoes,Footwear,4,6856.38,27425.52,2024-01-04 00:00:00,Central,Net Banking,Processing,0.238
d46a0aba-8b14-4588-b44d-3aeb3d66dd26,CUST8997,P008,Yoga Mat,Sports,1,1287.37,1287.37,2024-06-23 00:00:00,East,Debit Card,Returned,0.293
54978a5e-d66c-4de9-a00b-e9e56a3f911e,CUST6758,P008,Yoga Mat,Sports,5,1546.3,7731.5,2024-06-28 00:00:00,West,Debit Card,Shipped,0.292
43fa0927-57cb-4e4e-baee-7105d327ff67,CUST6913,P004,Running Shoes,Footwear,4,7297.27,29189.08,2024-05-08 00:00:00,East,Net Banking,Completed,0.25
f76d59e6-2a67-437f-9540-045867289ead,CUST7766,P005,Coffee Maker,Appliances,1,4390.35,4390.35,2024-12-23 00:00:00,South,UPI,Processing,0.095
84f837d8-48d2-4767-a17d-f59fbc644163,CUST9475,P002,Headphones,Electronics,3,4105.71,12317.13,2024-07-06 00:00:00,East,COD,Processing,0.18
0bdfc74b-5811-4fe1-b3f4-a15fe82182ec,CUST7718,P007,Backpack,Accessories,3,2104.07,6312.21,2027-05-01 18:29:34,West,UPI,Returned,0.229
abbaf668-cb9d-4dc7-88cb-4779558f7789,CUST9798,P003,T-Shirt,Apparel,1,1129.81,1129.81,2024-04-05 00:00:00,West,Credit Card,Shipped,0.207
f6016662-aaa3-4e0a-9165-3312fd2856cb,CUST8358,P007,Backpack,Accessories,3,3213.24,9639.72,2024-08-09 00:00:00,East,UPI,Completed,0.045
d7174ea5-6de6-4b04-9ab0-6647e425489f,CUST7953,P005,Coffee Maker,Appliances,2,5408.21,10816.42,2024-10-06 00:00:00,Central,Credit Card,Completed,0.295
c23d0b30-59c6-4407-a8fc-53f0dfc6e6df,CUST9386,P005,Coffee Maker,Appliances,4,5435.14,21740.56,2024-10-25 00:00:00,North,COD,Processing,0.189
c28b9a1d-5e5d-47cc-930b-a68ea2f6df59,CUST1395,P005,Coffee Maker,Appliances,3,1562.12,4686.36,2024-03-20 00:00:00,West,Net Banking,Cancelled,0.285
